"","targetColumns","Dataset","Model","sd","X2.5.","X25.","X50.","X75.","X97.5.","Rhat","n.eff","Material"
"162","NaturalSynthetic","Full","BLM1_fit",0.000280357382257134,0.0386763903468975,0.0390282797657702,0.0392179773259266,0.0394094818518072,0.0397690125352615,1.00416167685909,550,NA
"163","NaturalSynthetic","Full","BLM1_fit",56.1495314812142,-9932.43152239115,-9859.52644107203,-9823.32332992516,-9782.99287394409,-9713.53221046385,1.00114808970034,3000,NA
"164","NaturalSynthetic","Full","BLM1_fit",243.087156820606,3380.93951038069,3681.85604549497,3838.94610881458,4001.98167227056,4357.19692921717,1.00105282261518,3000,NA
"165","NaturalSynthetic","Full","BLM1_fit_NoErrors",0.00309465243787691,0.145967562846944,0.149807201952933,0.151925287018837,0.154032945198659,0.158092305386489,1.0011995258076,2900,NA
"166","NaturalSynthetic","Full","BLM1_fit_NoErrors",0.000275931611420907,0.0389171859671054,0.0392700942084039,0.0394644778729137,0.0396521320696445,0.0399979886467097,1.00090260724603,3000,NA
"167","NaturalSynthetic","Full","BLM1_fit_NoErrors",2.49061152585728,-4353.35931825795,-4352.34375328595,-4351.18168757921,-4349.32596647276,-4344.00065655483,1.00050917537169,3000,NA
"168","NaturalSynthetic","Full","BLM1_fit_NoErrors",132.088125760367,2444.41536185543,2613.03505324718,2700.43100242308,2788.58042268621,2971.09564631569,1.00108897655858,3000,NA
"169","NaturalSynthetic","Full","BLM3_fit",0.00905718038681644,0.148079149035404,0.159188469459286,0.16468998736584,0.171016812290042,0.183603172553409,1.00971537509172,1100,NA
"170","NaturalSynthetic","Full","BLM3_fit",0.00336207024650923,0.147889484132876,0.152306064057049,0.154509999145323,0.156788298719313,0.160894359752024,1.0007140371489,3000,NA
"171","NaturalSynthetic","Full","BLM3_fit",0.000769272768972951,0.0368307745841185,0.0378951093124373,0.0384434580850776,0.0389104026682074,0.0398417083780163,1.00946245719511,1100,NA
"172","NaturalSynthetic","Full","BLM3_fit",0.000340424093802643,0.0384330417394355,0.0388669853401856,0.0390922250715478,0.0393167616642733,0.0397690000352367,1.00060846411707,3000,NA
"173","NaturalSynthetic","Full","BLM3_fit",0.00749703082862874,0.971935025364503,0.99536594108145,0.99876044539595,0.999442802003893,0.999692570763916,1.00075129477017,3000,NA
"174","NaturalSynthetic","Full","BLM3_fit",56.1138667951851,-9931.09413610529,-9860.92640685025,-9822.40341718974,-9785.76458826931,-9708.71400361807,1.00057433927466,3000,NA
"175","NaturalSynthetic","Full","BLM3_fit",0.245820591020057,0.0101637716530213,0.0182543689902431,0.0408631681618945,0.151519418787297,0.927485077035419,1.00112756129486,3000,NA
"176","NaturalSynthetic","Full","BLM3_fit",251.67674689874,3388.22701860638,3681.30068502277,3836.35043507426,4013.70743735774,4375.59195046398,1.00111654823247,3000,NA
"177","SyntheticVSForam","Full","BLM1_fit",0.00363471895110898,0.145726157331946,0.150590927244033,0.153011950005261,0.155469021011933,0.159919963649721,1.00190143094344,1400,NA
"178","SyntheticVSForam","Full","BLM1_fit",0.000330346062211683,0.0384897876644526,0.0388907138045947,0.0391111731242662,0.0393429243061876,0.0397657146079401,1.00155235633879,1900,NA
"179","SyntheticVSForam","Full","BLM1_fit",41.5899764679667,-6173.72693366942,-6124.14942511812,-6095.87413675735,-6068.03174275322,-6009.33248510647,1.00052032257721,3000,NA
"180","SyntheticVSForam","Full","BLM1_fit",351.799815689817,3411.40238440093,3836.6942113391,4062.64149877695,4309.83176102946,4813.75502644788,1.00123955885809,2700,NA
"181","SyntheticVSForam","Full","BLM1_fit_NoErrors",0.00386563693431919,0.142016686861129,0.146899869281252,0.149566951182067,0.152315375525778,0.156882060259299,1.00166297597772,1700,NA
"182","SyntheticVSForam","Full","BLM1_fit_NoErrors",0.000351200041679337,0.0387739632844,0.0391778555638868,0.0394170508595686,0.039661796635227,0.0401126851650508,1.0013930142284,2200,NA
"183","SyntheticVSForam","Full","BLM1_fit_NoErrors",2.43458847502509,-2380.07486459846,-2378.97632678181,-2377.80813758242,-2376.10134461336,-2370.81641073418,1.00072414971527,3000,NA
"184","SyntheticVSForam","Full","BLM1_fit_NoErrors",173.318717984778,2355.78796395757,2569.66695163387,2683.86337995379,2805.00143110311,3028.80924128034,1.00062479613782,3000,NA
"185","SyntheticVSForam","Full","BLM3_fit",0.0252535336744711,0.0899988935660965,0.127354816825901,0.144070957014589,0.159105505980462,0.19042620420459,1.02350733841742,93,NA
"186","SyntheticVSForam","Full","BLM3_fit",0.00359223947565888,0.144948140641866,0.149569307891069,0.151901417080327,0.154401082694713,0.159116352524922,1.00081284482995,3000,NA
"187","SyntheticVSForam","Full","BLM3_fit",0.00212576871795986,0.0358213986243398,0.0384831426138922,0.0397530607118299,0.0411766320068766,0.0443454606514009,1.02514813428423,87,NA
"188","SyntheticVSForam","Full","BLM3_fit",0.000356300372059996,0.0386808109526608,0.0391463342026854,0.0393871305524549,0.0396330670365295,0.0400882889830232,1.00056327406711,3000,NA
"189","SyntheticVSForam","Full","BLM3_fit",0.00560582126813507,0.978142530657386,0.996769815021727,0.999107658147303,0.999591297344439,0.999762465770035,1.00082763622672,3000,NA
"190","SyntheticVSForam","Full","BLM3_fit",42.2471606838039,-6177.57551723314,-6121.61181578711,-6092.28197831545,-6065.01427297168,-6009.59390024916,1.00066862429768,3000,NA
"191","SyntheticVSForam","Full","BLM3_fit",0.231233104489289,0.0101349817888601,0.0171120812800601,0.0370728053697987,0.137876097081596,0.919932528083762,1.00100145297157,3000,NA
"192","SyntheticVSForam","Full","BLM3_fit",367.039774771605,3430.96028656249,3858.68144662061,4089.32835306756,4339.74131417259,4904.16939208236,1.00138011219995,2300,NA
"193","Teeth","Full","BLM1_fit",0.00306943733929496,0.148745258432151,0.152739476605529,0.154885402175754,0.156889140518589,0.160759937535736,1.00309435632717,770,NA
"194","Teeth","Full","BLM1_fit",0.000274153511154184,0.0386880376570737,0.0390312015240197,0.0392154054980889,0.0394114333341482,0.039762877140442,1.0031995969226,740,NA
"195","Teeth","Full","BLM1_fit",56.4111195087251,-9932.16619454364,-9861.23377450406,-9823.39529473152,-9784.28973221198,-9707.92250672031,1.00155261138968,1900,NA
"196","Teeth","Full","BLM1_fit",249.614355705951,3386.43785566956,3675.21485367756,3835.88442262334,4011.22988982045,4366.28577502119,1.00074944763971,3000,NA
"197","Teeth","Full","BLM1_fit_NoErrors",0.00315553097664774,0.145854403222097,0.149869806792518,0.152023310606882,0.154068327124346,0.158133389578605,1.00056624794607,3000,NA
"198","Teeth","Full","BLM1_fit_NoErrors",0.000281857452096816,0.0389065948366532,0.0392650677072704,0.0394548087967041,0.0396409935369376,0.0400244362485504,1.0006345565716,3000,NA
"199","Teeth","Full","BLM1_fit_NoErrors",2.57752024239487,-4353.31685778289,-4352.34758269315,-4351.20087024284,-4349.40031901538,-4343.56525173528,1.00208403047023,3000,NA
"200","Teeth","Full","BLM1_fit_NoErrors",131.455000087603,2461.14919598781,2618.56716023079,2705.002341267,2793.56783065704,2970.42734307385,1.00164181124619,1800,NA
"201","Teeth","Full","BLM3_fit",0.0514813681536796,0.165005710221177,0.228327525268129,0.263708789013095,0.301457177405795,0.363881438629591,1.0086497359491,780,NA
"202","Teeth","Full","BLM3_fit",0.00309742949308572,0.148626333746456,0.152302568758651,0.154376258691294,0.156628140848345,0.160580413049092,1.00241253700195,1000,NA
"203","Teeth","Full","BLM3_fit",0.00447573587287135,0.0209965161531186,0.02639997688769,0.0296665081028724,0.0327826268060384,0.0381685731507493,1.00858053990363,420,NA
"204","Teeth","Full","BLM3_fit",0.000275940074889776,0.0387219886114643,0.0390680126358146,0.0392594539335309,0.0394460994548517,0.039781710616638,1.00287658281856,840,NA
"205","Teeth","Full","BLM3_fit",0.00712888724342378,0.972225708323687,0.995827313667765,0.998824573249829,0.999473432730611,0.999698069951197,1.00165491389605,2000,NA
"206","Teeth","Full","BLM3_fit",56.5305141258775,-9927.45035474471,-9859.63095100363,-9820.88371046443,-9781.05234112318,-9708.28728779625,1.00202024387861,1300,NA
"207","Teeth","Full","BLM3_fit",0.232863055395295,0.010121166788193,0.0172968294567776,0.0382230716641722,0.138404668466354,0.930616968547324,1.0010870093173,3000,NA
"208","Teeth","Full","BLM3_fit",244.427088901325,3410.21777298417,3685.55914665636,3854.97563717753,4016.24684088719,4368.56460104462,1.00070727550345,3000,NA
