"","targetColumns","Dataset","Model","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","Material"
"28","BenthicPlanktic","Subsets","BLM3_fit",-3099.07959315,26.5021208732223,-3148.89776849458,-3117.05325141541,-3099.7613944645,-3081.6006881153,-3045.18519346751,1.00050753260658,3000,"2"
"29","BenthicPlanktic","Subsets","BLM3_fit",0.104232231384652,0.170027991066015,0.00718108285546977,0.012517421076371,0.027891135869176,0.0964493179091189,0.659896171847011,1.00157482205149,1900,"2"
"30","BenthicPlanktic","Subsets","BLM3_fit",5833.41481376068,790.256743002987,4400.29571692815,5281.27543110372,5788.36418087254,6336.78512088177,7537.34641675935,1.00135714637262,2300,"2"
"31","BenthicPlanktic","Subsets","BLM1_fit",0.15450473433902,0.0458100499299976,0.055918308458815,0.122789125136074,0.15505793857842,0.186224272778156,0.240362137359571,1.04895972973658,52,"1"
"32","BenthicPlanktic","Subsets","BLM1_fit",0.0390295762693862,0.00361454791406922,0.0321733978009758,0.0365446050856464,0.0389537362153391,0.0415592420681159,0.0467509823202178,1.04316445548643,56,"1"
"33","BenthicPlanktic","Subsets","BLM1_fit",-374.158049287889,11.0904005966804,-394.605862874399,-381.524358272939,-374.3587033202,-366.805414212289,-350.869056136168,1.00084489481781,3000,"1"
"34","BenthicPlanktic","Subsets","BLM1_fit",19487802.6240475,344802192.124065,7960.06006404829,19483.6416744515,38601.0707122989,114240.279509322,17432621.2591782,1.01281061214994,430,"1"
"35","BenthicPlanktic","Subsets","BLM1_fit_NoErrors",0.247008862136525,0.0480166598898457,0.151876203760803,0.214483354485967,0.247172707486881,0.278103369509019,0.342117399827075,1.0013114137883,2500,"1"
"36","BenthicPlanktic","Subsets","BLM1_fit_NoErrors",0.0320398084866886,0.00384292980067557,0.0244080817281187,0.0295438440048873,0.0320613391015673,0.0346195837394973,0.0396662822144581,1.00139891396698,2200,"1"
"37","BenthicPlanktic","Subsets","BLM1_fit_NoErrors",-269.173971716416,2.54157815586284,-272.085436246476,-271.015566467954,-269.885266815092,-267.97523790998,-262.670141821504,1.00165732117903,1700,"1"
"38","BenthicPlanktic","Subsets","BLM1_fit_NoErrors",4146.8768708405,867.313379608317,2659.39667799067,3526.86393118125,4102.84739870084,4686.67860042742,6053.31247551492,1.00218843479243,1700,"1"
"39","BenthicPlanktic","Subsets","BLM3_fit",0.138868565465587,0.0430841184879574,0.056870808431514,0.107646825548763,0.135869921790178,0.172076225498018,0.223281703634484,1.11386745947162,35,"1"
"40","BenthicPlanktic","Subsets","BLM3_fit",0.0402648610471916,0.00340196932874401,0.0336639285382541,0.0376661898168921,0.0404933236770643,0.0427459259394464,0.0467967081829683,1.12354693775771,30,"1"
"41","BenthicPlanktic","Subsets","BLM3_fit",0.992358402051131,0.0184738872560753,0.934737069553082,0.994984557317257,0.998528497195125,0.999519876453107,0.999994338480889,1.02004937144385,840,"1"
"42","BenthicPlanktic","Subsets","BLM3_fit",-374.431490504648,11.2938370053929,-394.967638683477,-382.409447970237,-374.502415111076,-367.158302845605,-351.375256291144,1.00115963920292,3000,"1"
"43","BenthicPlanktic","Subsets","BLM3_fit",0.136680816361344,0.224607320358355,0.00990392373870959,0.0161964511752393,0.0347859788425727,0.133727020663469,0.883540469214577,1.00069977476565,3000,"1"
"44","BenthicPlanktic","Subsets","BLM3_fit",55341729.8087223,1294066190.88538,8876.5004759978,21032.6246218014,41971.3990721672,114711.383923296,8275688.75107216,1.04169935912622,530,"1"
