"","dataset","Model","parameter","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"100","2","BLM1_fit","alpha",0.146557169194974,0.0127458611491236,0.107830983099242,0.144320374298333,0.148780167069044,0.152582531882697,0.159233020801046,1.14692196702149,340
"101","2","BLM1_fit","beta",0.0401563382900102,0.00115869631830632,0.0390000520830309,0.0396089121344044,0.039945430443206,0.0403258049205734,0.0436871734919108,1.10220441895177,470
"102","2","BLM1_fit","deviance",-6083.87024136683,47.8927015044693,-6170.0468539691,-6117.31617085567,-6085.26741804244,-6051.36515673011,-5984.16527232926,1.00383975456297,570
"103","2","BLM1_fit","tauy",1208.06428146346,99.4910307853864,1036.56534675935,1156.09156109974,1212.62825457497,1264.48348373852,1374.45500181096,1.01337097379409,250
"104","2","BLM1_fit_NoErrors","alpha",0.147848824407652,0.0070008339550405,0.138010072000336,0.14441484000703,0.147598397138556,0.151266355307733,0.157813729787433,1.00542662148582,710
"105","2","BLM1_fit_NoErrors","beta",0.0400172649063789,0.000564987200450824,0.0391211513193281,0.0397065807783513,0.0400258021263345,0.0403345452630681,0.0409243998799689,1.00920363779568,680
"106","2","BLM1_fit_NoErrors","deviance",-2769.9243461098,34.4856342737363,-2796.05445405982,-2780.53118846415,-2771.87377223384,-2762.00178617067,-2742.73832950794,1.17846607741975,1500
"107","2","BLM1_fit_NoErrors","tau",1151.79725844588,70.9097686734284,1027.4747175351,1106.10407037751,1152.2059827056,1197.78081993906,1286.6123844322,1.04777072714247,1300
"108","2","BLM1_fit","alpha",0.158105516005635,0.0131231941668484,0.145172815005748,0.152602161411066,0.15640750125255,0.160322645671299,0.195166633835069,1.11854456886503,33
"109","2","BLM1_fit","beta",0.0390350819372457,0.00119191454934646,0.0355763445257337,0.038842155124055,0.0391963283396804,0.0395390325501449,0.0401983165358892,1.15571345842219,41
"110","2","BLM1_fit","deviance",-6091.01588048347,47.0486517166721,-6180.91326086122,-6122.98627997766,-6091.90793807387,-6059.17855955662,-5992.95004837909,1.00261916094131,1500
