"","targetColumns","Dataset","Model","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","Material"
"30","Lake","Subsets","BLM3_fit",3687.68933106296,247.810000482621,3219.69169629687,3517.29167285739,3689.93457507009,3854.04964094393,4174.33238241722,1.00151181964331,2000,"2"
"31","Lake","Subsets","BLM1_fit",0.214379055823466,0.0420130033699468,0.138336195491658,0.185706009372377,0.21142791113405,0.240560838143483,0.306212093637368,1.0254991590993,440,"1"
"32","Lake","Subsets","BLM1_fit",0.034623028541562,0.00352028050056674,0.0269598513280451,0.0324098026118987,0.0348665127544949,0.0370339008823474,0.0410589286406282,1.03040551318123,180,"1"
"33","Lake","Subsets","BLM1_fit",-682.158166466073,17.5385791379633,-714.217944337796,-694.841244598612,-682.668819649724,-670.360326814112,-646.763606016778,1.00071860552674,3000,"1"
"34","Lake","Subsets","BLM1_fit",5809.73090213746,1494.71639657312,3473.08012018884,4737.3090048413,5565.20242212566,6652.34953859923,9354.26870100623,1.002796930863,1000,"1"
"35","Lake","Subsets","BLM1_fit_NoErrors",0.2161462995374,0.0375612961360785,0.140221986221928,0.190441951342389,0.217412401688735,0.240859346103449,0.289096515332626,1.00096889373655,3000,"1"
"36","Lake","Subsets","BLM1_fit_NoErrors",0.034497182514212,0.00313744098591407,0.0283481585127459,0.0324477205211345,0.0344021410769696,0.0366080758665068,0.0408657214706341,1.00108234767669,3000,"1"
"37","Lake","Subsets","BLM1_fit_NoErrors",-445.769314980568,2.36043888666262,-448.515857065638,-447.491623636311,-446.360341073532,-444.714477111087,-439.63336820773,1.00084248783922,3000,"1"
"38","Lake","Subsets","BLM1_fit_NoErrors",3921.84659546926,606.375582389704,2836.15006245714,3487.91675642639,3879.91528800373,4317.7729130303,5163.15611432752,1.00103072472083,3000,"1"
"39","Lake","Subsets","BLM3_fit",0.199947697873563,0.0456474758844195,0.11373902990232,0.170721925672128,0.197405276144209,0.227886855592084,0.291340482973743,1.07128350285803,43,"1"
"40","Lake","Subsets","BLM3_fit",0.035827574664222,0.0038179179376162,0.0281420324183854,0.0334636398769937,0.036033267191454,0.0382605996679713,0.0430457227809625,1.04868441195695,49,"1"
"41","Lake","Subsets","BLM3_fit",0.955664954814791,0.0735460010054798,0.721815622922519,0.957447008104208,0.988392441394607,0.994813350087141,0.99746752589088,1.00215015186115,2100,"1"
"42","Lake","Subsets","BLM3_fit",-681.69532949943,17.4579732028375,-713.793658043977,-694.036946380534,-682.138462689851,-670.008395634124,-647.00781322655,1.00159208203592,1800,"1"
"43","Lake","Subsets","BLM3_fit",0.107505499399659,0.174908997315272,0.00682694489316867,0.0124712727550982,0.0277807967830805,0.105257441104319,0.661518373474568,1.00320769492543,740,"1"
"44","Lake","Subsets","BLM3_fit",5892.69081809403,1526.03652619264,3575.63255135108,4828.59507090935,5650.67907467093,6742.01782249627,9573.96019417166,1.01088752669555,190,"1"
