Publication,Code,AdditionalTaxonomicInfo,Genus,Species,CurrentGenus,CurrentSpecies,ForamEcogroup,EcoGroupPub,Sample Name,Mineralogy,Lab,Forams,MarineMetazoa,Teeth,NaturalSynthetic,Mollusk,Lake,Corals,N,D47,D47error,Temperature_C,Temperature,TempError_C,TempError,d18O water,d18O water SD,Acid T,pH,Source
2019,Loffler,,,,,,,,Elephant tooth dentine,Apatite,Goethe,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,17,0.579,0.004,37,10.39576441,1,0.067,,,110,,
2019,Loffler,,,,,,,,GL Shark enameloid,Apatite,Goethe,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,10,0.656,0.004,1,13.3052641,2,0.192,,,110,,
2019,Loffler,,,,,,,,GL shark dentine,Apatite,Goethe,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.666,0.008,1,13.3052641,2,0.192,,,110,,
2019,Loffler,,,,,,,,ST Shark dentine,Apatite,Goethe,NonForaminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,13,0.618,0.008,20,11.63644183,1,0.079,,,110,,
2019,Loffler,,,,,,,,Synthetic Apatite,Apatite,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,4,0.651,0.006,7,12.74144683,1,0.090,,,110,,
2019,Loffler,,,,,,,,Synthetic Apatite,Apatite,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,7,0.523,0.008,59,9.064241885,0.5,0.027,,,110,,
2019,Loffler,,,,,,,,Synthetic Apatite,Apatite,Goethe,NonForaminifera,2,2,Synthetic,NonMollusk,Non-lake,NonCorals,6,0.504,0.004,80,8.018286665,0.5,0.023,,,110,,
2019,Piaseki,Foraminifera,Amphistegina,Amphistegina lessoni,Amphistegina,Amphistegina lessoni,Unknown,,Amphistegina lessoni,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,27,0.599,0.005,26.3,11.15196416,1.4,0.104,,,70,,
2019,Piaseki,Foraminifera,Amphisterigina,Amphisterigina radiata,Amphisterigina,Amphisterigina radiata,Unknown,,Amphisterigina radiata,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,15,0.611,0.006,20.7,11.58106795,1,0.078,,,70,,
2019,Piaseki,Foraminifera,Cibicides,Cibicides lobatus,Cibicidoides,Cibicidoides lobatulus,Unknown,,Cibicides lobatus,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.649,0.005,6.5,12.78704969,1.1,0.100,,,70,,
2019,Piaseki,Foraminifera,Cibicidoides,Cibicidoides mundulus,Cibicidoides,Cibicidoides mundulus,Unknown,,Cibicidoides mundulus,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.657,0.01,14.5,12.08568424,1,0.084,,,70,,
2019,Piaseki,Foraminifera,Cibicidoides,Cibicidoides pachyderma,Cibicidoides,Cibicidoides pachyderma,Unknown,,Cibicidoides pachyderma,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,14,0.657,0.008,10.0,12.47288356,1.3,0.114,,,70,,
2019,Piaseki,Foraminifera,Cibicidoides,Cibicidoides pachyderma,Cibicidoides,Cibicidoides pachyderma,Unknown,,Cibicidoides pachyderma,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,33,0.65,0.006,11.8,12.31580141,1.1,0.095,,,70,,
2019,Piaseki,Foraminifera,Cibicidoides,Cibicidoides pachyderma,Cibicidoides,Cibicidoides pachyderma,Unknown,,Cibicidoides pachyderma,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,14,0.641,0.009,10.6,12.42019057,1.1,0.096,,,70,,
2019,Piaseki,Foraminifera,Cibicidoides,Cibicidoides pachyderma,Cibicidoides,Cibicidoides pachyderma,Unknown,,Cibicidoides pachyderma,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.616,0.023,17.8,11.81308359,1.2,0.097,,,70,,
2019,Piaseki,Foraminifera,Cibicidoides,Cibicidoides pachyderma,Cibicidoides,Cibicidoides pachyderma,Unknown,,Cibicidoides pachyderma,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,13,0.692,0.012,6.0,12.8328978,1,0.091,,,70,,
2019,Piaseki,Foraminifera,Cibicidoides,Cibicidoides pachyderma,Cibicidoides,Cibicidoides pachyderma,Unknown,,Cibicidoides pachyderma,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.665,0.01,14.4,12.09409167,1,0.084,,,70,,
2019,Piaseki,Foraminifera,Cibicidoides,Cibicidoides pachyderma,Cibicidoides,Cibicidoides pachyderma,Unknown,,Cibicidoides pachyderma,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.662,0.011,4.3,12.99063982,1,0.093,,,70,,
2019,Piaseki,Foraminifera,Hoeglundina,Hoeglundina elegans,Hoeglundina,Hoeglundina elegans,Unknown,,Hoeglundina elegans,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.639,0.009,6.0,12.8328978,1,0.091,,,70,,
2019,Piaseki,Foraminifera,Hoeglundina,Hoeglundina elegans,Hoeglundina,Hoeglundina elegans,Unknown,,Hoeglundina elegans,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,14,0.664,0.013,5.3,12.89750056,1,0.092,,,70,,
2019,Piaseki,Foraminifera,Hoeglundina,Hoeglundina elegans,Hoeglundina,Hoeglundina elegans,Unknown,,Hoeglundina elegans,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.69,0.009,8.8,12.57928052,1.1,0.098,,,70,,
2019,Piaseki,Foraminifera,Hoeglundina,Hoeglundina elegans,Hoeglundina,Hoeglundina elegans,Unknown,,Hoeglundina elegans,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,26,0.614,0.007,20.0,11.63644183,1.7,0.134,,,70,,
2019,Piaseki,Foraminifera,Hoeglundina,Hoeglundina elegans,Hoeglundina,Hoeglundina elegans,Unknown,,Hoeglundina elegans,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,21,0.613,0.007,16.7,11.9029166,1.1,0.090,,,70,,
2019,Piaseki,Foraminifera,Hoeglundina,Hoeglundina elegans,Hoeglundina,Hoeglundina elegans,Unknown,,Hoeglundina elegans,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.633,0.009,11.9,12.30716177,0.9,0.077,,,70,,
2019,Piaseki,Foraminifera,Lenticulina,Lenticulina convergens,Lenticulina,Lenticulina convergens,Unknown,,Lenticulina convergens,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.638,0.011,8.9,12.57036221,1,0.089,,,70,,
2019,Piaseki,Foraminifera,Lenticulina,Lenticulina convergens,Lenticulina,Lenticulina convergens,Unknown,,Lenticulina convergens,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,13,0.645,0.009,17.8,11.81308359,1.1,0.089,,,70,,
2019,Piaseki,Foraminifera,Lenticulina,Lenticulina convergens,Lenticulina,Lenticulina convergens,Unknown,,Lenticulina convergens,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.668,0.009,12.8,12.22981249,1.1,0.094,,,70,,
2019,Piaseki,Foraminifera,Lenticulina,Lenticulina convergens,Lenticulina,Lenticulina convergens,Unknown,,Lenticulina convergens,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.655,0.009,9.6,12.50819873,1.2,0.105,,,70,,
2019,Piaseki,Foraminifera,Lenticulina,Lenticulina iota,Lenticulina,Lenticulina iota,Unknown,,Lenticulina iota,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,10,0.636,0.009,10.1,12.46407814,1.2,0.105,,,70,,
2019,Piaseki,Foraminifera,Lenticulina,Lenticulina iota,Lenticulina,Lenticulina iota,Unknown,,Lenticulina iota,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,13,0.644,0.005,13.3,12.18715534,1.4,0.118,,,70,,
2019,Piaseki,Foraminifera,Lenticulina,Lenticulina iota,Lenticulina,Lenticulina iota,Unknown,,Lenticulina iota,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,43,0.648,0.004,10.7,12.41144088,1.1,0.096,,,70,,
2019,Piaseki,Foraminifera,Lenticulina,Lenticulina iota,Lenticulina,Lenticulina iota,Unknown,,Lenticulina iota,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.62,0.025,19.5,11.67623812,1.2,0.095,,,70,,
2019,Piaseki,Foraminifera,Lenticulina,Lenticulina spp,Lenticulina,Lenticulina spp,Unknown,,Lenticulina spp,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.63,0.01,18.0,11.79685961,1.1,0.089,,,70,,
2019,Piaseki,Foraminifera,Melonis,Melonis barleannum,Melonis,Melonis affinis,Unknown,,Melonis barleannum,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,20,0.691,0.008,3.3,13.08479164,1.2,0.113,,,70,,
2019,Piaseki,Foraminifera,Melonis,Melonis spp,Melonis,Melonis spp,Unknown,,Melonis spp,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.632,0.012,14.3,12.10250788,1.5,0.125,,,70,,
2019,Piaseki,Foraminifera,Oridorsalus,Oridorsalus umbonatus,Oridorsalis,Oridorsalis umbonatus,Unknown,,Oridorsalus umbonatus,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.631,0.014,18.9,11.72426372,1.1,0.088,,,70,,
2019,Piaseki,Foraminifera,Planulina,Planulina ariminensis,Planulina,Planulina ariminensis,Unknown,,Planulina ariminensis,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.643,0.007,6.8,12.75965865,1.2,0.109,,,70,,
2019,Piaseki,Foraminifera,Pyrgo,Pyrgo serrata,Pyrgo,Pyrgo serrata,Unknown,,Pyrgo serrata,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,10,0.645,0.013,5.7,12.86052513,1,0.092,,,70,,
2019,Piaseki,Foraminifera,Pyrgo,Pyrgo serrata,Pyrgo,Pyrgo serrata,Unknown,,Pyrgo serrata,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,20,0.679,0.009,5.9,12.84209701,1,0.092,,,70,,
2019,Piaseki,Foraminifera,Pyrgo,Pyrgo spp,Pyrgo,Pyrgo spp,Unknown,,Pyrgo spp,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.622,0.02,11.1,12.3765344,1.4,0.121,,,70,,
2019,Piaseki,Foraminifera,Pyrgo,Pyrgo spp,Pyrgo,Pyrgo spp,Unknown,,Pyrgo spp,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.608,0.009,11.0,12.3852472,1.1,0.095,,,70,,
2019,Piaseki,Foraminifera,Pyrgo,Pyrgo spp,Pyrgo,Pyrgo spp,Unknown,,Pyrgo spp,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,2,0.629,0.012,13.9,12.13626072,1.7,0.142,,,70,,
2019,Piaseki,Foraminifera,Pyrgo,Pyrgo spp,Pyrgo,Pyrgo spp,Unknown,,Pyrgo spp,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,21,0.672,0.005,4.0,13.01877838,1.1,0.103,,,70,,
2019,Piaseki,Foraminifera,Pyrgo,Pyrgo spp,Pyrgo,Pyrgo spp,Unknown,,Pyrgo spp,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,42,0.657,0.008,5.6,12.86975407,1.1,0.101,,,70,,
2019,Piaseki,Foraminifera,Uvigerina,Uvigerina mediterranea,Uvigerina,Uvigerina mediterranea,Unknown,,Uvigerina mediterranea,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,15,0.653,0.007,8.3,12.62401477,1.1,0.098,,,70,,
2019,Piaseki,Foraminifera,Uvigerina,Uvigerina mediterranea,Uvigerina,Uvigerina mediterranea,Unknown,,Uvigerina mediterranea,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,33,0.652,0.007,10.4,12.43771774,1.3,0.113,,,70,,
2019,Piaseki,Foraminifera,Uvigerina,Uvigerina peregrina,Uvigerina,Uvigerina peregrina,Unknown,,Uvigerina peregrina,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,1,0.599,0.009,15.8,11.97718072,1.3,0.107,,,70,,
2019,Piaseki,Foraminifera,Uvigerina,Uvigerina peregrina,Uvigerina,Uvigerina peregrina,Unknown,,Uvigerina peregrina,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,12,0.631,0.007,12.6,12.24693807,0.9,0.077,,,70,,
2019,Piaseki,Foraminifera,Uvigerina,Uvigerina peregrina,Uvigerina,Uvigerina peregrina,Unknown,,Uvigerina peregrina,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,24,0.631,0.004,13.1,12.20419138,0.9,0.076,,,70,,
2019,Piaseki,Foraminifera,Uvigerina,Uvigerina peregrina,Uvigerina,Uvigerina peregrina,Unknown,,Uvigerina peregrina,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,29,0.663,0.006,3.7,13.04700847,2.3,0.214,,,70,,
2020,Meinike,Foraminifera,Globigerina,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",G. bulloides,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,18,0.631,0.006,9.3,12.53478363,1,0.088,0.33,0.22,70,,
2020,Meinike,Foraminifera,Globigerina,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",G. bulloides,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,30,0.632,0.006,10.2,12.45528203,1.4,0.122,0.33,0.29,70,,
2020,Meinike,Foraminifera,Globigerina,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",G. bulloides,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.625,0.005,14.2,12.11093288,0.9,0.076,0.57,0.2,70,,
2020,Meinike,Foraminifera,Globigerina,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",G. bulloides,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,17,0.626,0.006,10.9,12.39396921,1,0.087,0.53,0.21,70,,
2020,Meinike,Foraminifera,Globigerina,Globigerina bulloides,Globigerina,Globigerina bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",G. bulloides,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,30,0.645,0.004,6.3,12.8053594,1,0.091,-0.09,0.21,70,,
2020,Meinike,Foraminifera,Globigerinoides,Globigerinoides conglobatus,Globigerinoides,Globigerinoides conglobatus,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,G. conglobatus,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.59,0.008,24.8,11.26453375,1.2,0.090,1.02,0.25,70,,
2020,Meinike,Foraminifera,Globigerinoides,Globigerinoides conglobatus,Globigerinoides,Globigerinoides conglobatus,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,G. conglobatus,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,21,0.607,0.007,23.1,11.3941854,1.1,0.084,0.62,0.23,70,,
2020,Meinike,Foraminifera,Globigerinoides,Globigerinoides ruber (pink),Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,Globigerinoides ruber (pink),C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,20,0.598,0.007,26.6,11.1296528,1,0.074,0.69,0.2,70,,
2020,Meinike,Foraminifera,Globigerinoides,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,Globigerinoides ruber (white s.l.),C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,19,0.631,0.007,15.6,11.99377823,1.3,0.107,0.79,0.27,70,,
2020,Meinike,Foraminifera,Globigerinoides,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,Globigerinoides ruber (white s.l.),C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,18,0.602,0.005,26.7,11.12223056,1,0.074,0.69,0.2,70,,
2020,Meinike,Foraminifera,Globigerinoides,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,Globogerinoides ruber (white s.s.),C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,20,0.574,0.006,26.9,11.10740833,1.1,0.081,0.69,0.2,70,,
2020,Meinike,Foraminifera,Globigerinoides,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,Globogerinoides ruber (white s.s.),C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,19,0.605,0.008,24.3,11.30243592,1.3,0.098,0.44,0.28,70,,
2020,Meinike,Foraminifera,Globigerinoides,Globigerinoides ruber,Globigerinoides,Globigerinoides ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,Globogerinoides ruber (white s.s.),C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,17,0.604,0.007,24.6,11.27967171,1,0.075,0.66,0.21,70,,
2020,Meinike,Foraminifera,Globoconella,Globoconella inflata,Globoconella,Globoconella inflata,3 Open ocean thermocline,Aze et al 2011,G. inflata,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,18,0.636,0.006,8.3,12.62401477,1.1,0.098,0.43,0.24,70,,
2020,Meinike,Foraminifera,Globoconella,Globoconella inflata,Globoconella,Globoconella inflata,3 Open ocean thermocline,Aze et al 2011,G. inflata,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.628,0.008,11.1,12.3765344,1,0.087,0.51,0.2,70,,
2020,Meinike,Foraminifera,Globoconella,Globoconella inflata,Globoconella,Globoconella inflata,3 Open ocean thermocline,Aze et al 2011,G. inflata,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,17,0.639,0.006,9.4,12.52591259,1,0.088,0.5,0.21,70,,
2020,Meinike,Foraminifera,Globoconella,Globoconella inflata,Globoconella,Globoconella inflata,3 Open ocean thermocline,Aze et al 2011,G. inflata,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,19,0.645,0.007,6.7,12.76877921,1,0.091,-0.08,0.21,70,,
2020,Meinike,Foraminifera,Globorotalia,Globorotalia hirsuta,Globorotalia,Globorotalia hirsuta,4 Open ocean sub-thermocline,Aze et al 2011,G. hirsuta,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,19,0.639,0.006,7.6,12.6870447,1,0.090,0.37,0.21,70,,
2020,Meinike,Foraminifera,Globorotalia,Globorotalia menardii,Globorotalia,Globorotalia menardii,3 Open ocean thermocline,Aze et al 2011,G. menardii,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,20,0.62,0.006,14.1,12.11936667,1,0.084,0.24,0.2,70,,
2020,Meinike,Foraminifera,Globorotalia,Globorotalia truncatulinoides,Globorotalia,Globorotalia truncatulinoides,4 Open ocean sub-thermocline,Aze et al 2011,G. truncat.,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.63,0.008,9.7,12.49935589,1,0.088,0.4,0.21,70,,
2020,Meinike,Foraminifera,Globorotalia,Globorotalia truncatulinoides,Globorotalia,Globorotalia truncatulinoides,4 Open ocean sub-thermocline,Aze et al 2011,G. truncat.*,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.631,0.007,10.5,12.42894952,0.9,0.078,0.51,0.2,70,,
2020,Meinike,Foraminifera,Globorotalia,Globorotalia truncatulinoides,Globorotalia,Globorotalia truncatulinoides,4 Open ocean sub-thermocline,Aze et al 2011,G. truncat.*,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,17,0.642,0.007,9.8,12.49052243,1,0.088,0.5,0.2,70,,
2020,Meinike,Foraminifera,Globorotalia,Globorotalia truncatulinoides,Globorotalia,Globorotalia truncatulinoides,4 Open ocean sub-thermocline,Aze et al 2011,G. truncat.*,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,17,0.647,0.007,5.8,12.85130612,1,0.092,-0.09,0.2,70,,
2020,Meinike,Foraminifera,Globorotalia,Globorotalia tumida,Globorotalia,Globorotalia tumida,3 Open ocean thermocline,Aze et al 2011,G. tumida,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,20,0.618,0.005,12.6,12.24693807,1,0.085,0.22,0.21,70,,
2020,Meinike,Foraminifera,Globorotalia,Globorotalia tumida,Globorotalia,Globorotalia tumida,3 Open ocean thermocline,Aze et al 2011,G. tumida,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.607,0.006,15.6,11.99377823,1.1,0.091,0.26,0.24,70,,
2020,Meinike,Foraminifera,Neogloboquadrina,Neogloboquadrina dutertrei,Neogloboquadrina,Neogloboquadrina dutertrei,3 Open ocean thermocline,Aze et al 2011,N. dutertrei,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,20,0.598,0.008,23.0,11.40188158,1.2,0.092,0.7,0.25,70,,
2020,Meinike,Foraminifera,Neogloboquadrina,Neogloboquadrina dutertrei,Neogloboquadrina,Neogloboquadrina dutertrei,3 Open ocean thermocline,Aze et al 2011,N. dutertrei,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,20,0.598,0.005,18.8,11.73229679,1,0.080,0.23,0.21,70,,
2020,Meinike,Foraminifera,Neogloboquadrina,Neogloboquadrina pachyderma,Neogloboquadrina,Neogloboquadrina pachyderma,5 High-latitude,Aze et al 2011,N. pachyderma,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,21,0.665,0.006,5.2,12.90676934,1,0.092,0.29,0.21,70,,
2020,Meinike,Foraminifera,Neogloboquadrina,Neogloboquadrina pachyderma,Neogloboquadrina,Neogloboquadrina pachyderma,5 High-latitude,Aze et al 2011,N. pachyderma,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,23,0.667,0.008,3.3,13.08479164,1.9,0.178,-0.12,0.32,70,,
2020,Meinike,Foraminifera,Neogloboquadrina,Neogloboquadrina pachyderma,Neogloboquadrina,Neogloboquadrina pachyderma,5 High-latitude,Aze et al 2011,N. pachyderma,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,28,0.671,0.005,3.4,13.07533048,1.4,0.131,0.08,0.25,70,,
2020,Meinike,Foraminifera,Orbulina,Orbulina universa,Orbulina,Orbulina universa,4 Open ocean sub-thermocline,Aze et al 2011,O. universa,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.622,0.005,12.3,12.27269398,0.9,0.077,0.5,0.2,70,,
2020,Meinike,Foraminifera,Orbulina,Orbulina universa,Orbulina,Orbulina universa,4 Open ocean sub-thermocline,Aze et al 2011,O. universa,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.624,0.007,12.1,12.28990975,0.9,0.077,0.58,0.2,70,,
2020,Meinike,Foraminifera,Orbulina,Orbulina universa,Orbulina,Orbulina universa,4 Open ocean sub-thermocline,Aze et al 2011,O. universa,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,19,0.598,0.006,21.9,11.48705663,1,0.077,0.21,0.2,70,,
2020,Meinike,Foraminifera,Orbulina,Orbulina universa,Orbulina,Orbulina universa,4 Open ocean sub-thermocline,Aze et al 2011,O. universa,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.592,0.007,23.3,11.37881642,1.1,0.084,0.64,0.23,70,,
2020,Meinike,Foraminifera,Pullenia,Pullenia obliquiloculata,Pulleniatina,Pulleniatina obliquiloculata,3 Open ocean thermocline,Aze et al 2011,P. obliquiloculata,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,17,0.584,0.005,23.7,11.34817158,1.1,0.084,1.11,0.22,70,,
2020,Meinike,Foraminifera,Pulleniatina,Pulleniatina obliquiloculata,Pulleniatina,Pulleniatina obliquiloculata,3 Open ocean thermocline,Aze et al 2011,P. obliquiloculata,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,21,0.599,0.005,19.5,11.67623812,1,0.079,0.22,0.21,70,,
2020,Meinike,Foraminifera,Pulleniatina,Pulleniatina obliquiloculata,Pulleniatina,Pulleniatina obliquiloculata,3 Open ocean thermocline,Aze et al 2011,P. obliquiloculata,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,21,0.597,0.005,17.6,11.82934105,1.5,0.121,0.36,0.31,70,,
2020,Meinike,Foraminifera,Trilobatus,Trilobatus sacculifer,Trilobatus,Trilobatus sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,T. sacculifer,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,25,0.594,0.006,23.4,11.37114358,1.1,0.084,0.39,0.23,70,,
