Publication,Code,AdditionalTaxonomicInfo,Genus,Species,CurrentGenus,CurrentSpecies,ForamEcogroup,EcoGroupPub,,Sample Name,Mineralogy,Lab,Forams,MarineMetazoa,Teeth,NaturalSynthetic,Mollusk,Lake,Corals,N,D47,D47error,Temperature_C,Temperature,TempError_C,TempError,d18O water,d18O water SD,Acid T,pH,Source,CDESorICDES,LARGEorSMALL,SyntheticVSForam,BenthicPlanktic
2020,Meinike,Foraminifera,Globoconella,Globoconella inflata,Globoconella,inflata,3 Open ocean thermocline,Aze et al 2011,,Globoconella inflata CD94 17B,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.631,0.008,11.151,12.37209441,0.02234,0.002,,,70,,,ICDES,Small,Forams,planktic
2020,Meinike,Foraminifera,Globoconella,Globoconella inflata,Globoconella,inflata,3 Open ocean thermocline,Aze et al 2011,,Globoconella inflata GS06-144-19MC,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,18,0.64,0.006,11.532,12.33900055,0.0217,0.002,,,70,,,ICDES,Small,Forams,planktic
2020,Meinike,Foraminifera,Globoconella,Globoconella inflata,Globoconella,inflata,3 Open ocean thermocline,Aze et al 2011,,Globoconella inflata KL88,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,17,0.643,0.006,11.743,12.32073007,0.02237,0.002,,,70,,,ICDES,Small,Forams,planktic
2020,Meinike,Foraminifera,Globoconella,Globoconella inflata,Globoconella,inflata,3 Open ocean thermocline,Aze et al 2011,,Globoconella inflata SO213-84-2,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,19,0.648,0.007,9.886,12.48293313,0.02227,0.002,,,70,,,ICDES,Small,Forams,planktic
2020,Meinike,Foraminifera,Neogloboquadrina,Neogloboquadrina pachyderma,Neogloboquadrina,pachyderma,,,,Neogloboquadrina pachyderma GS15-198-38MC,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,23,0.67,0.008,5.387,12.88944485,0.02155,0.002,,,70,,,ICDES,Small,Forams,planktic
2020,Meinike,Foraminifera,Neogloboquadrina,Neogloboquadrina pachyderma,Neogloboquadrina,pachyderma,,,,Neogloboquadrina pachyderma GS15-198-62MC,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,28,0.674,0.005,3.511,13.0648406,0.02171,0.002,,,70,,,ICDES,Small,Forams,planktic
2020,Meinike,Foraminifera,Orbulina,Orbulina universa,Orbulina,universa,4 Open ocean sub-thermocline,Aze et al 2011,,Orbulina universa CD107 A ML 5A,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.625,0.005,14.128,12.11700432,0.02275,0.002,,,70,,,ICDES,Small,Forams,planktic
2020,Meinike,Foraminifera,Orbulina,Orbulina universa,Orbulina,universa,4 Open ocean sub-thermocline,Aze et al 2011,,Orbulina universa CD94 17B,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.627,0.007,13.882,12.13778291,0.02213,0.002,,,70,,,ICDES,Small,Forams,planktic
2020,Meinike,Foraminifera,Orbulina,Orbulina universa,Orbulina,universa,4 Open ocean sub-thermocline,Aze et al 2011,,Orbulina universa SO225-53-1,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.595,0.007,23.4,11.37114358,0.02218,0.002,,,70,,,ICDES,Small,Forams,planktic
2020,Meinike,Foraminifera,Orbulina,Orbulina universa,Orbulina,universa,4 Open ocean sub-thermocline,Aze et al 2011,,Orbulina universa WIND 33B,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,19,0.601,0.006,22.726,11.42300909,0.02219,0.002,,,70,,,ICDES,Small,Forams,planktic
2020,Meinike,Foraminifera,Globorotalia,Globorotalia hirsuta,Globorotalia,hirsuta,4 Open ocean sub-thermocline,Aze et al 2011,,Globorotalia hirsuta CD107 A ML 5A,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,19,0.642,0.006,9.743,12.49555635,0.02243,0.002,,,70,,,ICDES,Small,Forams,planktic
2020,Meinike,Foraminifera,Globorotalia,Globorotalia truncatulinoides,Globorotalia,truncatulinoides,4 Open ocean sub-thermocline,Aze et al 2011,,Globorotalia truncatulinoides CD107 A ML 5A,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.633,0.008,11.785,12.31709814,0.02223,0.002,,,70,,,ICDES,Small,Forams,planktic
2020,Meinike,Foraminifera,Globorotalia,Globorotalia truncatulinoides,Globorotalia,truncatulinoides,4 Open ocean sub-thermocline,Aze et al 2011,,Globorotalia truncatulinoides CD94 17B,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.634,0.007,12.516,12.25414155,0.02218,0.002,,,70,,,ICDES,Small,Forams,planktic
2020,Meinike,Foraminifera,Globorotalia,Globorotalia truncatulinoides,Globorotalia,truncatulinoides,4 Open ocean sub-thermocline,Aze et al 2011,,Globorotalia truncatulinoides KL88,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,17,0.645,0.007,12.59,12.2477953,0.02233,0.002,,,70,,,ICDES,Small,Forams,planktic
2020,Meinike,Foraminifera,Globorotalia,Globorotalia truncatulinoides,Globorotalia,truncatulinoides,4 Open ocean sub-thermocline,Aze et al 2011,,Globorotalia truncatulinoides SO213-84-2,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,17,0.65,0.007,7.614,12.68577948,0.02228,0.002,,,70,,,ICDES,Small,Forams,planktic
2020,Meinike,Foraminifera,Globorotalia,Globorotalia menardii,Globorotalia,menardii,3 Open ocean thermocline,Aze et al 2011,,Globorotalia menardii WIND 33B,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,20,0.623,0.006,15.846,11.97336816,0.02185,0.002,,,70,,,ICDES,Small,Forams,planktic
2020,Meinike,Foraminifera,Globorotalia,Globorotalia tumida,Globorotalia,tumida,3 Open ocean thermocline,Aze et al 2011,,Globorotalia tumida SO225-53-1,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,16,0.61,0.006,17.816,11.81178444,0.02215,0.002,,,70,,,ICDES,Small,Forams,planktic
2020,Meinike,Foraminifera,Globorotalia,Globorotalia tumida,Globorotalia,tumida,3 Open ocean thermocline,Aze et al 2011,,Globorotalia tumida WIND 33B,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,20,0.622,0.005,14.376,12.09611076,0.02216,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerina,bulloides,Globigerina,bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,FC29_calcite,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.612,0.01,10.8168,12.40123294,0.02401,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerina,bulloides,Globigerina,bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,FC30_calcite,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.623,0.014,11.4322,12.34765638,0.02452,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerina,bulloides,Globigerina,bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,FC23_calcite,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.639,0.025,11.4342,12.34748283,0.02396,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerina,bulloides,Globigerina,bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,FC21_calcite,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.644,0.008,11.4786,12.34363089,0.02439,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerina,bulloides,Globigerina,bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,FC06,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.621,0.009,12.7848,12.23111277,0.02381,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerina,bulloides,Globigerina,bulloides,Top 30 to 50m. Isotopes of C&O known to be out of equilibrium w seawater,"Curry and Matthews, 1981; Kahn and Williams, 1981; Deuser and Ross, 1989; Sautter and Thunell, 1991; Spero and Lea 1996; Niebler et al 1999",,JL12,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.616,0.005,16.7396,11.89966485,0.0242,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,ruber,Globigerinoides,ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,JL28,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.6,0.016,26.9348,11.10483229,0.01944,0.001,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,ruber,Globigerinoides,ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,JL20,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.598,0.002,20.5835,11.5902563,0.01909,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,ruber,Globigerinoides,ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,JL21,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.576,0.011,24.9123,11.25604714,0.01894,0.001,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,ruber,Globigerinoides,ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,JL24,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.603,0.013,22.0925,11.47208224,0.01784,0.001,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,ruber,Globigerinoides,ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,JL25,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.596,0.015,25.8778,11.18347751,0.01892,0.001,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,ruber,Globigerinoides,ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,JL32,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.59,0.014,26.0675,11.16930165,0.01894,0.001,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,ruber,Globigerinoides,ruber,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,JL15,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.592,0.004,26.5688,11.13197006,0.01872,0.001,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,A14_12,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.611,0.023,28.4026,10.99699039,0.02122,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,FC12D,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.593,0.006,26.1533,11.16289885,0.02119,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,FC12E,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.585,0.005,24.5083,11.28662266,0.02214,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,JL29,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.593,0.007,25.053,11.24542785,0.02192,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,JL22,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.623,0.009,23.235,11.38380792,0.02113,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,JL23,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.609,0.013,17.3781,11.84741802,0.02139,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,JL26,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.629,0.012,19.1544,11.70386475,0.02112,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,JL27,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.615,0.014,24.3449,11.29902449,0.02083,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,G sacculifer_t 1614m,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.6,0.006,26.0528,11.17039918,0.02063,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,G sacculifer 1616m,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.586,0.008,26.4341,11.1419827,0.0212,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,G sacculifer_t 2015m,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.575,0.004,24.964,11.25214335,0.0221,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,FC51A_calcite,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,20,0.594,0.005,26.1341,11.16433117,0.02084,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,G sacculifer_t 2445m,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.574,0.011,25.9292,11.17963384,0.02109,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,G sacculifer 2965,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.595,0.009,25.3031,11.22658869,0.02086,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,G sacculifer_t 3160m,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.582,0.012,25.6426,11.20109099,0.02109,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,JL16,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.581,0.015,26.1829,11.16069124,0.02105,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,JL17,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,4,0.569,0.01,26.3369,11.14921625,0.02128,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,JL19,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.633,0.007,9.2559,12.53869876,0.02197,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,FC02A_calcite,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.608,0.005,22.9213,11.40794395,0.02101,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,A14_11,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.587,0.006,28.066,11.02158174,0.02099,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globigerinoides,sacculifer,Globigerinoides,sacculifer,1 Open ocean mixed-layer tropical/subtropical with symbionts,Aze et al 2011,,FC01C3_calcite,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.586,0.008,24.2396,11.30702745,0.02079,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Neogloboquadrina,pachyderma,Neogloboquadrina,pachyderma,5 High-latitude,Aze et al 2011,,FC27F_calcite,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,10,0.636,0.007,13.039,12.20939448,0.021,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Neogloboquadrina,pachyderma,Neogloboquadrina,pachyderma,5 High-latitude,Aze et al 2011,,JL31,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.668,0.002,2.048,13.20411972,0.02125,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Pulleniatina,obliquiloculata,Pulleniatina,obliquiloculata,3 Open ocean thermocline,Aze et al 2011,,A14_16,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.579,0.024,23.474,11.36547068,0.02248,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Pulleniatina,obliquiloculata,Pulleniatina,obliquiloculata,3 Open ocean thermocline,Aze et al 2011,,E035_8,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.616,0.011,23.848,11.33686436,0.02249,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Pulleniatina,obliquiloculata,Pulleniatina,obliquiloculata,3 Open ocean thermocline,Aze et al 2011,,P obliq_t 1614m,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.561,0.005,22.487,11.44148582,0.02224,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Pulleniatina,obliquiloculata,Pulleniatina,obliquiloculata,3 Open ocean thermocline,Aze et al 2011,,P obli 1616m,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.599,0.01,22.969,11.40426898,0.02289,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Pulleniatina,obliquiloculata,Pulleniatina,obliquiloculata,3 Open ocean thermocline,Aze et al 2011,,P obliq_t 2015m,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.573,0.012,23.784,11.34175189,0.02104,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Pulleniatina,obliquiloculata,Pulleniatina,obliquiloculata,3 Open ocean thermocline,Aze et al 2011,,P obliq_t 2445m,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.571,0.015,21.949,11.48324219,0.02224,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Pulleniatina,obliquiloculata,Pulleniatina,obliquiloculata,3 Open ocean thermocline,Aze et al 2011,,P obli 2954m,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.585,0.003,21.344,11.53047234,0.02261,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Pulleniatina,obliquiloculata,Pulleniatina,obliquiloculata,3 Open ocean thermocline,Aze et al 2011,,P obli 2965m,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.598,0.009,21.61,11.50967086,0.02259,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Pulleniatina,obliquiloculata,Pulleniatina,obliquiloculata,3 Open ocean thermocline,Aze et al 2011,,P obliq_t 3160m,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,15,0.608,0.008,22.458,11.44373082,0.0226,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Pulleniatina,obliquiloculata,Pulleniatina,obliquiloculata,3 Open ocean thermocline,Aze et al 2011,,P obli_t 3411 C,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,13,0.613,0.009,21.506,11.51779706,0.02273,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Pulleniatina,obliquiloculata,Pulleniatina,obliquiloculata,3 Open ocean thermocline,Aze et al 2011,,FC50A_calcite,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,7,0.572,0.005,21.743,11.49929122,0.02114,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Pulleniatina,obliquiloculata,Pulleniatina,obliquiloculata,3 Open ocean thermocline,Aze et al 2011,,P obliq_t 3711m,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.582,0.014,20.339,11.60957558,0.0223,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Pulleniatina,obliquiloculata,Pulleniatina,obliquiloculata,3 Open ocean thermocline,Aze et al 2011,,FC53A_calcite,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.597,0.008,20.488,11.59779653,0.02232,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Pulleniatina,obliquiloculata,Pulleniatina,obliquiloculata,3 Open ocean thermocline,Aze et al 2011,,P obli 4025m,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.595,0.008,19.592,11.66890029,0.02249,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Pulleniatina,obliquiloculata,Pulleniatina,obliquiloculata,3 Open ocean thermocline,Aze et al 2011,,P obli_t 4341m C,C,UnivBergen,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.61,0.013,21.351,11.52992421,0.02246,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Pulleniatina,obliquiloculata,Pulleniatina,obliquiloculata,3 Open ocean thermocline,Aze et al 2011,,P obli_t 4438m C,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,9,0.587,0.011,20.609,11.58824418,0.0219,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Pulleniatina,obliquiloculata,Pulleniatina,obliquiloculata,3 Open ocean thermocline,Aze et al 2011,,WP7_24,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,3,0.619,0.004,22.567,11.43529616,0.02231,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globoconella,inflata,Globoconella,inflata,3 Open ocean thermocline,Aze et al 2011,,FC20F,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,11,0.643,0.008,11.769,12.31848154,0.02215,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globoconella,inflata,Globoconella,inflata,3 Open ocean thermocline,Aze et al 2011,,FC20G_calcite,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,5,0.629,0.009,11.676,12.3265272,0.02245,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Globoconella,inflata,Globoconella,inflata,3 Open ocean thermocline,Aze et al 2011,,JL6,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,6,0.641,0.008,13.725,12.151072,0.02222,0.002,,,70,,,ICDES,Small,Forams,planktic
in prep,Tripati,Foraminifera,Neogloboquadrina,dutertrei,Neogloboquadrina,dutertrei,3 Open ocean thermocline,Aze et al 2011,,FC12F_calcite,C,UCLATripati,Foraminifera,2,2,Natural,NonMollusk,Non-lake,NonCorals,8,0.605,0.009,22.825,11.41536866,0.02231,0.002,,,70,,,ICDES,Small,Forams,planktic
